,27.652763290091972,4958.972666666666
,24.566541851990664,4753.428333333333
,23.624564889212532,4225.479333333334
,22.802487281847807,4233.781333333332
,21.539579662047664,3833.6943333333334
,22.432409155278794,3793.024
,25.034081784608535,4021.1123333333326
,26.522369093233408,5020.491999999999
,26.99047116955947,5266.741
,26.218425112540764,6118.176333333334
,25.696077086510318,4831.017
,25.441865095128495,4686.377666666666
,25.32406424961698,4535.633333333334
,25.185906982220338,3981.164
,26.48189374845304,4750.721333333333
,27.832917139231377,4294.422
,23.6649943855749,3471.5043333333333
,24.456156945096435,3897.893
,25.185906982220338,3179.170666666667
,25.722304915136387,4217.067666666667
,25.11567725842074,3610.2153333333335
,26.050092139580663,4448.886333333333
,28.24185938038672,5275.493
,28.24185938038672,7703.551000000001
,28.5300973940409,6894.915333333333
,26.48189374845304,5026.483333333334
,25.551364096675094,4632.037666666667
,25.614291525792567,4300.461666666667
,26.48189374845304,5089.000000000001
,27.71517786174472,5733.558666666665
,28.42766960282183,7839.018666666667
,30.29013293999187,11268.849666666669
,31.663235123578794,12626.49
,31.253071433148232,11659.910666666667
,31.95397729362344,11984.653666666667
,28.98535627321981,9761.627333333334
,29.639330933069772,9012.781
,28.930346837886297,8630.493333333334
,29.25406690434199,8453.479
,29.13070389280975,8382.874666666667
,29.748313366279937,8695.471
,28.712826282432538,7493.088
,29.907296901443587,9048.666666666666
,32.195378325279975,11182.625666666669
